alcohol,sugar,pH,class
10.5,5.7,3.16,1.0
11.0,4.9,3.12,1.0
11.4,2.0,3.12,1.0
11.3,5.1,3.16,1.0
12.2,4.5,2.97,1.0
12.6,3.2,2.9,1.0
11.1,6.65,2.9,1.0
12.3,1.6,3.26,1.0
10.4,4.0,2.92,1.0
8.8,17.75,3.13,1.0
9.5,1.4,3.27,1.0
8.8,17.75,3.13,1.0
10.4,7.2,3.42,1.0
13.0,5.7,3.11,1.0
12.2,8.5,3.16,1.0
10.5,11.4,3.03,1.0
10.8,5.4,3.33,1.0
13.2,2.7,3.2,1.0
13.0,4.3,3.16,1.0
10.0,1.2,3.5,1.0
10.4,1.8,3.42,1.0
12.4,1.3,3.16,1.0
12.9,5.7,3.27,1.0
13.2,2.7,3.2,1.0
10.5,11.7,3.02,1.0
13.0,4.3,3.16,1.0
11.2,11.0,3.07,1.0
12.7,1.6,3.41,1.0
9.4,11.6,3.14,1.0
12.9,6.2,3.03,1.0
13.0,1.8,2.96,1.0
13.6,1.2,3.31,1.0
9.1,1.0,3.32,1.0
10.4,2.4,3.25,1.0
13.6,1.2,3.31,1.0
12.2,8.2,3.28,1.0
8.7,18.8,3.1,1.0
10.5,9.6,3.04,1.0
10.2,12.9,3.24,1.0
12.5,9.2,3.06,1.0
11.3,1.2,3.11,1.0
10.2,12.9,3.24,1.0
12.6,8.0,3.13,1.0
10.2,12.9,3.24,1.0
9.8,1.6,3.09,1.0
10.8,12.0,3.15,1.0
12.5,2.5,3.32,1.0
12.5,9.2,3.06,1.0
11.5,4.4,3.3,1.0
11.4,8.8,2.98,1.0
10.5,9.6,3.04,1.0
12.6,8.0,3.13,1.0
8.7,18.8,3.1,1.0
11.0,1.3,3.17,1.0
11.3,1.2,3.11,1.0
10.2,12.9,3.24,1.0
11.6,1.2,3.06,1.0
9.8,1.6,3.09,1.0
10.1,1.5,3.1,1.0
9.2,18.15,3.06,1.0
9.1,13.1,3.05,1.0
9.1,13.1,3.05,1.0
9.1,13.1,3.05,1.0
9.1,13.1,3.05,1.0
11.7,1.0,2.96,1.0
12.6,1.6,3.23,1.0
9.0,11.8,2.86,1.0
10.1,1.4,3.12,1.0
13.6,1.0,3.3,1.0
9.1,13.1,3.05,1.0
9.2,10.6,3.09,1.0
8.8,10.4,3.12,1.0
10.0,1.1,2.83,1.0
9.1,7.4,3.47,1.0
11.2,1.2,3.04,1.0
9.2,3.4,3.11,1.0
9.2,18.15,3.06,1.0
9.5,8.0,3.18,1.0
11.9,2.5,3.35,1.0
9.8,2.0,3.11,1.0
9.8,2.0,3.11,1.0
10.8,6.9,3.36,1.0
11.3,1.2,3.37,1.0
12.1,9.4,3.17,1.0
11.3,2.9,3.38,1.0
10.8,6.9,3.36,1.0
13.5,5.4,3.36,1.0
10.3,1.3,3.28,1.0
9.0,20.8,3.11,1.0
11.6,10.3,3.08,1.0
10.3,1.3,3.28,1.0
12.5,1.6,3.21,1.0
8.6,13.1,3.39,1.0
13.4,1.8,3.19,1.0
12.7,8.0,3.22,1.0
9.2,1.6,2.97,1.0
10.2,1.4,3.32,1.0
9.0,14.7,2.96,1.0
9.0,14.7,2.96,1.0
9.0,14.7,2.96,1.0
9.0,14.7,2.96,1.0
9.0,14.7,2.96,1.0
9.0,14.7,2.96,1.0
9.0,14.7,2.96,1.0
11.9,1.8,3.02,1.0
9.0,10.6,2.89,1.0
9.0,12.5,3.3,1.0
11.0,6.8,3.43,1.0
9.0,14.7,2.96,1.0
10.0,2.9,3.28,1.0
10.7,1.4,3.29,1.0
10.7,1.4,3.29,1.0
13.4,2.1,3.39,1.0
11.0,7.4,2.99,1.0
10.0,2.9,3.28,1.0
10.7,1.4,3.29,1.0
10.7,1.4,3.29,1.0
11.0,7.4,2.99,1.0
11.0,5.0,2.99,1.0
11.1,2.5,3.16,1.0
10.9,6.1,2.79,1.0
11.5,2.7,3.03,1.0
13.4,2.1,3.39,1.0
9.4,12.9,3.08,1.0
9.4,12.9,3.08,1.0
9.4,12.9,3.08,1.0
10.6,13.7,3.17,1.0
9.4,12.9,3.08,1.0
12.0,2.4,3.03,1.0
10.2,9.8,3.14,1.0
10.6,13.7,3.17,1.0
13.5,1.3,3.26,1.0
9.7,12.1,3.31,1.0
12.2,6.1,3.24,1.0
12.3,7.7,3.11,1.0
12.2,6.1,3.24,1.0
11.4,1.4,3.42,1.0
12.7,7.7,3.2,1.0
9.7,12.1,3.31,1.0
10.8,6.8,3.13,1.0
11.0,9.2,3.08,1.0
9.5,8.3,3.18,1.0
10.1,17.4,3.2,1.0
13.2,2.7,3.46,1.0
8.8,12.8,3.02,1.0
9.5,8.2,3.18,1.0
9.5,8.1,3.18,1.0
9.5,8.2,3.16,1.0
9.5,8.3,3.18,1.0
9.5,8.0,3.18,1.0
10.4,11.8,3.03,1.0
9.9,12.0,3.14,1.0
10.0,1.7,3.22,1.0
10.1,17.4,3.2,1.0
9.4,13.9,3.17,1.0
9.3,10.7,3.03,1.0
10.9,2.0,3.05,1.0
11.4,2.2,3.2,1.0
10.3,1.3,2.99,1.0
11.0,1.1,3.02,1.0
10.9,2.0,3.05,1.0
10.8,6.4,2.99,1.0
10.3,1.3,2.99,1.0
11.0,1.1,3.02,1.0
9.3,10.7,3.03,1.0
10.2,6.4,2.96,1.0
10.2,6.3,2.96,1.0
10.8,6.4,2.99,1.0
10.5,15.1,3.24,1.0
11.1,2.0,3.13,1.0
10.9,2.0,3.05,1.0
11.4,2.2,3.2,1.0
10.3,12.1,3.22,1.0
12.9,8.8,3.28,1.0
9.9,8.8,3.12,1.0
11.3,5.1,3.24,1.0
11.5,6.8,3.38,1.0
11.5,6.8,3.38,1.0
10.7,3.7,3.0,1.0
10.4,12.2,3.03,1.0
12.5,5.7,3.17,1.0
9.5,8.1,3.19,1.0
11.3,2.5,3.05,1.0
13.0,4.0,3.26,1.0
11.5,6.8,3.38,1.0
11.5,1.0,3.22,1.0
11.3,5.1,3.24,1.0
13.2,5.8,3.15,1.0
11.5,10.6,3.46,1.0
9.6,3.5,2.83,1.0
9.6,3.5,2.83,1.0
9.7,16.4,3.15,1.0
9.2,4.8,3.14,1.0
8.4,3.3,3.16,1.0
12.4,1.2,3.0,1.0
12.4,1.2,3.0,1.0
9.2,4.8,3.14,1.0
8.4,3.3,3.16,1.0
11.7,2.5,3.14,1.0
11.0,8.7,2.96,1.0
11.9,1.6,2.97,1.0
13.2,4.0,3.2,1.0
11.7,2.5,3.14,1.0
9.1,16.2,3.26,1.0
12.6,9.0,3.34,1.0
9.1,16.2,3.26,1.0
10.5,1.4,3.17,1.0
10.6,7.0,3.23,1.0
12.6,9.0,3.34,1.0
13.7,3.1,3.41,1.0
12.0,1.5,3.36,1.0
12.5,4.6,3.4,1.0
12.1,4.8,3.55,1.0
11.3,4.6,3.21,1.0
12.0,1.5,3.36,1.0
10.3,2.7,3.46,1.0
12.7,6.3,3.27,1.0
9.2,7.2,3.12,1.0
9.2,7.2,3.12,1.0
9.5,12.4,3.1,1.0
10.1,6.6,3.16,1.0
10.1,6.6,3.16,1.0
13.0,4.0,3.25,1.0
13.1,4.8,3.24,1.0
11.0,1.3,3.1,1.0
9.2,7.2,3.12,1.0
9.4,11.1,3.08,1.0
9.5,12.4,3.1,1.0
10.2,9.8,3.16,1.0
10.1,6.6,3.16,1.0
8.6,13.3,3.06,1.0
9.0,11.7,2.91,1.0
9.6,8.0,3.13,1.0
9.9,1.6,3.29,1.0
10.5,16.55,3.2,1.0
11.4,1.5,3.15,1.0
9.4,10.2,3.18,1.0
11.1,6.6,3.12,1.0
8.9,17.8,3.1,1.0
8.9,17.8,3.1,1.0
10.8,1.5,3.15,1.0
12.2,7.4,3.06,1.0
8.9,17.8,3.1,1.0
12.5,2.0,3.13,1.0
12.2,7.4,3.06,1.0
12.5,2.0,3.13,1.0
8.9,17.8,3.1,1.0
10.8,12.1,3.16,1.0
11.4,8.2,2.99,1.0
10.8,1.5,3.15,1.0
10.6,8.7,3.18,1.0
9.2,3.5,3.01,1.0
12.2,6.4,3.24,1.0
12.3,2.1,3.26,1.0
10.4,7.7,3.23,1.0
10.4,12.3,2.99,1.0
11.0,1.3,3.07,1.0
10.6,8.7,3.18,1.0
9.2,3.5,3.01,1.0
13.5,1.1,3.32,1.0
11.4,2.8,2.95,1.0
11.5,3.5,3.1,1.0
14.0,1.9,3.21,1.0
12.5,3.8,3.25,1.0
12.5,3.8,3.25,1.0
12.8,2.4,3.09,1.0
11.2,4.8,3.23,1.0
11.2,4.8,3.23,1.0
13.6,6.2,3.17,1.0
9.2,1.3,2.93,1.0
12.5,3.8,3.25,1.0
11.1,1.5,3.17,1.0
11.2,4.8,3.23,1.0
14.0,1.9,3.21,1.0
13.6,6.2,3.17,1.0
9.4,7.9,3.18,1.0
14.2,1.6,3.12,1.0
13.2,1.4,3.0,1.0
11.2,2.6,3.04,1.0
10.2,14.8,3.14,1.0
12.8,2.4,3.09,1.0
10.1,0.9,2.95,1.0
10.1,0.9,2.95,1.0
10.3,1.2,2.83,1.0
9.9,9.9,3.19,1.0
11.5,3.9,3.15,1.0
9.0,15.6,3.18,1.0
9.0,15.6,3.18,1.0
12.1,1.5,3.03,1.0
13.3,1.6,3.14,1.0
11.5,7.8,3.22,1.0
11.0,5.6,2.96,1.0
10.7,1.3,3.28,1.0
9.4,16.7,3.08,1.0
10.3,7.95,3.44,1.0
9.3,6.7,3.17,1.0
12.0,1.1,2.88,1.0
11.0,6.3,3.21,1.0
9.3,8.9,3.16,1.0
10.1,1.0,3.24,1.0
11.1,1.5,3.18,1.0
9.9,6.6,2.99,1.0
11.0,6.2,3.22,1.0
11.0,6.3,3.21,1.0
12.5,2.1,3.32,1.0
12.7,2.2,3.31,1.0
9.3,5.4,3.32,1.0
9.3,8.9,3.16,1.0
10.1,1.0,3.24,1.0
8.8,17.9,3.14,1.0
11.2,2.6,2.88,1.0
10.8,1.3,3.13,1.0
8.8,17.9,3.14,1.0
11.2,2.6,2.88,1.0
10.3,2.3,3.24,1.0
12.0,4.3,3.11,1.0
9.5,7.1,3.26,1.0
9.5,7.1,3.26,1.0
9.8,11.9,3.14,1.0
9.0,11.7,2.91,1.0
13.0,5.8,3.17,1.0
11.8,3.8,3.39,1.0
8.8,12.4,2.97,1.0
11.2,6.5,3.1,1.0
9.5,7.1,3.26,1.0
9.4,7.6,3.16,1.0
9.5,7.9,3.16,1.0
10.4,2.8,3.03,1.0
9.8,10.6,3.08,1.0
10.4,2.8,3.03,1.0
10.3,1.5,3.06,1.0
9.4,7.6,3.16,1.0
9.5,7.9,3.16,1.0
11.9,1.7,3.19,1.0
12.8,7.6,3.15,1.0
13.0,7.5,3.09,1.0
10.4,1.7,3.26,1.0
10.4,1.7,3.25,1.0
10.7,12.1,3.21,1.0
10.7,4.5,3.05,1.0
11.9,1.7,3.19,1.0
10.4,8.0,3.19,1.0
12.8,7.6,3.15,1.0
9.9,8.6,3.2,1.0
9.9,8.6,3.2,1.0
9.4,14.6,3.16,1.0
11.4,1.6,3.3,1.0
9.9,8.6,3.2,1.0
9.4,14.6,3.16,1.0
9.2,1.1,2.99,1.0
10.5,3.7,2.9,1.0
11.0,8.9,3.25,1.0
11.0,8.9,3.25,1.0
12.1,4.7,2.9,1.0
11.0,8.9,3.25,1.0
12.8,3.1,3.22,1.0
10.5,5.8,3.01,1.0
10.5,5.8,3.01,1.0
10.5,5.8,3.01,1.0
9.5,1.0,3.0,1.0
9.2,15.8,3.07,1.0
11.1,1.5,3.07,1.0
12.3,5.2,3.06,1.0
11.1,1.5,3.07,1.0
12.6,2.5,3.04,1.0
9.5,1.0,3.0,1.0
9.2,15.8,3.07,1.0
10.8,5.9,3.2,1.0
11.3,3.1,3.0,1.0
12.8,3.1,3.22,1.0
10.5,5.8,3.01,1.0
9.8,11.5,3.08,1.0
8.5,18.0,2.98,1.0
9.3,4.8,3.16,1.0
9.2,8.5,3.2,1.0
11.4,1.6,3.21,1.0
8.5,18.0,2.98,1.0
9.3,4.8,3.16,1.0
8.4,5.9,3.06,1.0
9.2,1.1,3.04,1.0
9.2,8.5,3.2,1.0
10.4,13.1,3.18,1.0
11.6,4.1,3.27,1.0
12.4,2.9,3.25,1.0
10.4,13.1,3.18,1.0
9.3,1.1,3.09,1.0
12.2,1.5,3.2,1.0
11.0,7.75,3.22,1.0
11.4,1.15,3.11,1.0
9.5,1.0,3.06,1.0
9.2,17.8,3.07,1.0
11.1,5.7,3.13,1.0
9.2,17.8,3.07,1.0
11.0,7.4,3.24,1.0
9.9,1.4,3.14,1.0
9.9,1.4,3.14,1.0
9.5,1.0,3.06,1.0
12.4,4.4,3.35,1.0
9.4,1.6,3.21,1.0
9.3,7.9,3.23,1.0
8.7,15.5,2.9,1.0
8.7,15.5,2.9,1.0
8.7,15.5,2.9,1.0
8.7,15.5,2.9,1.0
9.0,17.55,2.94,1.0
10.7,13.5,3.0,1.0
10.7,13.5,3.0,1.0
11.3,1.3,3.02,1.0
8.7,15.5,2.9,1.0
11.7,11.6,2.96,1.0
9.3,7.9,3.23,1.0
8.7,15.5,2.9,1.0
9.0,17.55,2.94,1.0
11.7,11.6,2.96,1.0
10.7,13.15,3.23,1.0
11.4,1.9,3.05,1.0
10.7,13.5,3.0,1.0
11.3,1.3,3.02,1.0
10.0,6.1,3.19,1.0
10.0,6.1,3.19,1.0
11.2,1.9,3.15,1.0
9.7,1.9,3.07,1.0
12.5,1.6,3.42,1.0
12.9,11.3,3.27,1.0
11.8,8.4,3.16,1.0
10.6,8.3,3.16,1.0
11.8,8.4,3.16,1.0
10.7,12.2,3.19,1.0
9.9,8.0,3.21,1.0
12.0,1.3,2.96,1.0
10.4,12.7,3.15,1.0
8.5,1.3,3.19,1.0
9.9,10.5,3.13,1.0
9.4,12.5,3.08,1.0
10.4,9.6,3.13,1.0
11.0,1.5,3.3,1.0
11.0,1.5,3.3,1.0
10.4,7.8,3.19,1.0
9.8,10.8,3.1,1.0
9.4,12.5,3.08,1.0
10.6,8.6,3.23,1.0
10.1,1.2,3.28,1.0
11.5,14.5,3.06,1.0
11.4,3.7,3.06,1.0
9.2,1.1,3.03,1.0
9.7,1.1,3.12,1.0
11.3,3.8,3.07,1.0
9.6,4.6,3.15,1.0
8.9,10.2,2.86,1.0
10.0,7.9,3.26,1.0
9.2,2.4,3.18,1.0
9.0,10.7,3.08,1.0
12.8,4.9,3.09,1.0
9.0,10.7,3.08,1.0
9.5,1.1,3.08,1.0
10.0,7.9,3.26,1.0
11.0,5.6,3.22,1.0
9.2,2.4,3.18,1.0
10.6,14.2,3.08,1.0
10.0,9.5,3.23,1.0
10.0,9.5,3.23,1.0
11.7,4.1,3.31,1.0
12.5,4.7,3.12,1.0
11.1,1.4,3.07,1.0
9.7,0.9,3.16,1.0
12.3,20.3,3.04,1.0
12.2,3.5,3.18,1.0
11.3,2.7,3.75,1.0
11.6,1.2,3.22,1.0
11.3,1.2,3.31,1.0
11.1,2.0,3.27,1.0
11.2,1.1,3.26,1.0
11.3,1.5,3.15,1.0
12.0,1.2,3.07,1.0
8.8,18.1,3.15,1.0
8.8,18.1,3.15,1.0
12.0,3.6,3.15,1.0
12.0,3.5,3.15,1.0
9.0,12.1,3.01,1.0
9.3,17.45,3.12,1.0
8.7,12.1,3.14,1.0
12.8,3.0,3.1,1.0
11.5,1.6,3.1,1.0
10.0,5.7,3.08,1.0
10.0,5.6,3.09,1.0
10.3,6.8,3.33,1.0
10.4,15.6,3.25,1.0
13.4,6.0,3.22,1.0
11.2,1.8,3.05,1.0
9.1,8.6,3.26,1.0
9.1,8.6,3.26,1.0
10.8,11.5,3.33,1.0
12.5,7.8,3.24,1.0
11.3,2.4,3.63,1.0
12.8,5.0,3.46,1.0
9.1,8.6,3.26,1.0
12.7,1.5,3.22,1.0
11.0,5.4,3.1,1.0
10.4,11.9,3.02,1.0
10.4,11.9,3.02,1.0
10.7,9.0,3.25,1.0
10.9,10.0,3.22,1.0
10.4,11.9,3.02,1.0
10.4,11.9,3.03,1.0
9.7,15.5,3.16,1.0
11.0,5.4,3.1,1.0
9.6,15.0,3.19,1.0
13.9,1.4,3.1,1.0
9.4,9.4,3.07,1.0
12.5,3.7,3.1,1.0
9.6,15.0,3.19,1.0
9.5,1.4,3.19,1.0
9.6,6.5,3.19,1.0
9.5,1.4,3.19,1.0
9.6,6.3,3.18,1.0
8.7,13.7,2.9,1.0
8.7,13.7,2.9,1.0
8.7,13.7,2.9,1.0
8.7,13.7,2.9,1.0
8.7,13.7,2.9,1.0
8.7,13.7,2.9,1.0
10.4,1.5,3.18,1.0
10.7,1.6,3.22,1.0
12.0,1.4,3.17,1.0
12.1,3.5,3.19,1.0
13.1,1.0,3.31,1.0
12.4,1.4,3.32,1.0
12.6,1.5,3.24,1.0
8.7,13.7,2.9,1.0
12.0,1.6,3.15,1.0
11.6,5.2,3.27,1.0
9.3,1.4,2.92,1.0
9.3,11.9,3.06,1.0
11.1,2.4,3.2,1.0
10.2,3.2,3.1,1.0
10.6,1.7,3.23,1.0
11.3,4.2,3.16,1.0
9.4,15.4,3.2,1.0
9.3,13.0,3.09,1.0
11.1,5.6,2.96,1.0
9.9,9.7,3.13,1.0
11.8,2.5,3.31,1.0
12.6,4.0,3.26,1.0
9.4,15.4,3.2,1.0
10.5,1.2,3.06,1.0
12.3,2.0,3.19,1.0
11.3,1.2,3.32,1.0
9.6,5.1,3.07,1.0
12.0,1.4,3.2,1.0
11.2,1.2,3.09,1.0
10.2,6.5,3.12,1.0
12.4,1.3,2.98,1.0
10.2,6.5,3.12,1.0
13.4,2.7,2.94,1.0
12.6,1.3,3.24,1.0
9.8,7.4,3.18,1.0
9.1,12.9,2.94,1.0
12.4,1.3,2.98,1.0
12.5,1.2,3.03,1.0
11.7,2.6,3.05,1.0
12.9,2.3,3.29,1.0
10.1,1.3,3.3,1.0
10.3,10.5,3.06,1.0
11.7,2.6,3.05,1.0
10.3,14.4,3.24,1.0
10.8,1.2,3.34,1.0
11.2,3.1,3.25,1.0
11.8,1.7,3.29,1.0
9.8,6.0,3.08,1.0
10.0,11.8,3.04,1.0
8.8,6.2,3.24,1.0
10.1,1.4,3.14,1.0
9.5,12.1,3.05,1.0
9.5,12.1,3.05,1.0
9.5,12.1,3.05,1.0
9.2,3.9,3.07,1.0
12.2,4.6,2.92,1.0
9.5,12.1,3.05,1.0
11.3,1.2,3.22,1.0
12.1,8.1,3.26,1.0
9.2,3.9,3.07,1.0
11.2,1.1,3.51,1.0
12.5,6.5,3.29,1.0
10.6,10.1,3.31,1.0
10.4,10.7,3.25,1.0
10.1,3.2,3.44,1.0
9.9,12.4,3.11,1.0
11.0,5.2,2.97,1.0
10.0,5.0,2.94,1.0
12.7,2.5,3.14,1.0
12.1,9.2,3.07,1.0
10.4,6.9,3.23,1.0
10.4,2.0,3.24,1.0
9.2,15.0,3.14,1.0
9.2,15.0,3.14,1.0
10.5,1.2,3.05,1.0
9.2,15.0,3.14,1.0
11.9,1.8,3.27,1.0
10.1,10.8,3.08,1.0
11.1,3.9,3.1,1.0
10.8,4.2,3.13,1.0
11.8,2.0,3.16,1.0
9.2,13.5,3.04,1.0
9.2,13.3,3.04,1.0
12.3,2.2,3.07,1.0
10.1,1.4,3.09,1.0
11.4,1.6,3.25,1.0
10.4,2.2,3.19,1.0
9.8,14.8,3.2,1.0
9.9,1.8,3.3,1.0
9.8,14.8,3.2,1.0
11.2,1.3,3.48,1.0
10.9,9.9,3.15,1.0
9.2,5.1,3.15,1.0
9.2,5.1,3.15,1.0
12.0,1.5,2.96,1.0
12.1,1.5,2.96,1.0
12.4,11.1,3.75,1.0
11.2,5.25,3.22,1.0
12.7,2.3,3.32,1.0
12.2,7.9,3.26,1.0
12.2,8.0,3.26,1.0
12.2,1.4,3.23,1.0
11.2,5.25,3.22,1.0
12.7,2.3,3.32,1.0
12.7,2.3,3.31,1.0
12.1,3.5,3.17,1.0
9.4,13.7,3.11,1.0
10.1,9.9,3.07,1.0
9.4,15.4,3.08,1.0
8.9,16.0,3.22,1.0
8.9,16.0,3.22,1.0
8.9,16.0,3.22,1.0
8.9,16.0,3.22,1.0
13.0,2.4,3.56,1.0
10.3,5.5,3.08,1.0
10.1,2.3,3.07,1.0
10.5,16.8,3.23,1.0
8.9,16.0,3.22,1.0
10.1,17.8,3.3,1.0
10.1,17.8,3.3,1.0
11.0,6.8,3.15,1.0
11.0,6.8,3.15,1.0
11.0,6.8,3.15,1.0
11.0,6.8,3.15,1.0
10.0,1.6,3.08,1.0
10.5,4.7,2.88,1.0
9.7,11.8,2.87,1.0
10.1,17.8,3.3,1.0
9.4,15.7,3.25,1.0
11.2,5.8,3.17,1.0
9.4,15.7,3.25,1.0
10.8,9.0,3.1,1.0
9.4,15.7,3.25,1.0
11.2,5.8,3.17,1.0
11.0,8.8,3.13,1.0
12.4,10.2,3.44,1.0
9.4,6.6,3.1,1.0
9.4,6.5,3.1,1.0
9.5,8.9,3.01,1.0
10.0,11.1,3.05,1.0
12.5,4.2,3.16,1.0
10.9,1.6,3.39,1.0
10.5,7.4,3.38,1.0
10.8,11.5,3.22,1.0
11.0,1.6,3.38,1.0
11.8,2.0,3.33,1.0
12.6,4.8,3.36,1.0
10.2,9.8,3.17,1.0
12.0,1.9,3.12,1.0
12.5,4.2,3.16,1.0
11.5,1.6,3.32,1.0
11.94,7.3,3.2,1.0
12.8933333333333,5.4,3.12,1.0
9.4,10.4,3.13,1.0
12.2,1.9,3.0,1.0
11.94,7.3,3.2,1.0
12.8933333333333,5.4,3.12,1.0
9.5,7.7,3.16,1.0
10.6,11.5,3.0,1.0
10.5,1.2,3.04,1.0
11.466666666666699,2.2,2.89,1.0
11.4,1.0,3.4,1.0
9.5,8.2,3.12,1.0
9.2,8.3,3.11,1.0
9.5,8.2,3.12,1.0
10.98,9.3,3.23,1.0
9.4,8.1,3.12,1.0
9.5,8.2,3.12,1.0
9.2,8.3,3.11,1.0
8.8,13.9,2.94,1.0
8.8,13.9,2.94,1.0
8.8,13.9,2.94,1.0
8.8,13.9,2.94,1.0
8.8,13.9,2.94,1.0
8.8,13.9,2.94,1.0
8.8,13.9,2.94,1.0
10.4,2.0,3.23,1.0
8.8,13.9,2.94,1.0
10.0333333333333,15.7,3.04,1.0
11.3,1.2,3.44,1.0
10.4,1.5,3.37,1.0
9.2,1.2,2.96,1.0
11.1,3.2,3.11,1.0
9.2,1.2,2.96,1.0
11.3,2.6,3.03,1.0
9.1,13.2,2.98,1.0
9.4,10.4,2.96,1.0
13.2,5.7,2.82,1.0
12.7,2.5,3.22,1.0
10.7,1.6,3.18,1.0
11.433333333333302,1.4,3.11,1.0
11.1,7.4,3.27,1.0
12.7,2.5,3.22,1.0
10.5333333333333,5.6,3.25,1.0
11.6,3.6,3.31,1.0
9.53333333333333,7.5,3.18,1.0
9.8,5.8,3.17,1.0
10.7,1.6,3.18,1.0
12.0,1.5,3.22,1.0
12.8,2.9,3.12,1.0
9.5,11.2,3.14,1.0
10.933333333333302,9.65,2.99,1.0
9.1,10.1,2.86,1.0
12.6,3.2,3.26,1.0
9.5,11.2,3.14,1.0
10.9,11.45,2.98,1.0
10.933333333333302,9.65,2.99,1.0
9.6,4.5,3.02,1.0
9.3,2.7,3.18,1.0
11.3666666666667,3.5,3.05,1.0
12.5,1.7,3.14,1.0
9.5,2.1,3.16,1.0
11.0,4.8,3.22,1.0
9.4,5.0,3.02,1.0
11.333333333333302,2.6,3.21,1.0
8.8,6.6,2.94,1.0
9.4,5.0,3.02,1.0
11.066666666666698,7.3,3.31,1.0
12.2,5.0,3.22,1.0
11.0,1.7,3.2,1.0
11.333333333333302,2.6,3.21,1.0
9.5,8.2,3.23,1.0
9.5,8.2,3.23,1.0
11.0,5.0,3.28,1.0
11.2,1.2,3.11,1.0
9.3,7.1,3.08,1.0
10.8,9.5,3.05,1.0
9.2,15.8,3.14,1.0
9.4,15.5,3.25,1.0
9.2,15.8,3.14,1.0
10.5,17.05,3.25,1.0
10.8,12.7,3.26,1.0
9.4,12.3,3.1,1.0
9.8,11.8,3.11,1.0
9.8,11.8,3.11,1.0
9.8,11.8,3.11,1.0
9.4,12.3,3.1,1.0
9.8,11.8,3.11,1.0
12.1,13.6,3.02,1.0
12.3,5.2,3.17,1.0
9.73333333333333,6.2,3.19,1.0
9.4,7.9,3.21,1.0
9.4,7.9,3.21,1.0
12.8,3.3,3.17,1.0
11.05,2.8,2.92,1.0
9.4,7.9,3.21,1.0
12.8,3.3,3.17,1.0
9.73333333333333,6.3,3.11,1.0
13.1,4.9,3.23,1.0
11.5,10.4,3.04,1.0
13.1,4.9,3.23,1.0
11.5,10.4,3.04,1.0
9.1,16.0,3.08,1.0
9.75,6.3,3.11,1.0
10.5,2.2,3.19,1.0
8.8,17.3,3.08,1.0
8.8,17.3,3.08,1.0
8.8,17.3,3.08,1.0
8.8,17.3,3.08,1.0
10.5,2.2,3.19,1.0
10.5,2.2,3.19,1.0
8.8,17.3,3.08,1.0
9.9,6.6,3.22,1.0
9.9,6.5,3.22,1.0
9.9,12.3,3.11,1.0
12.2,5.0,3.2,1.0
10.8,2.8,3.27,1.0
8.7,13.6,2.96,1.0
13.2,2.8,3.21,1.0
12.7,5.4,3.15,1.0
9.4,10.9,3.21,1.0
11.2,1.7,3.25,1.0
11.333333333333302,9.15,3.24,1.0
11.9,4.5,3.36,1.0
11.35,9.15,3.24,1.0
10.5,1.4,3.22,1.0
9.8,5.9,3.09,1.0
9.1,16.4,3.06,1.0
12.4,1.2,3.16,1.0
9.1,16.4,3.06,1.0
9.8,5.9,3.09,1.0
11.3,7.8,3.39,1.0
11.3,7.8,3.39,1.0
13.1,2.8,3.48,1.0
12.5,2.9,3.04,1.0
10.3,2.5,3.18,1.0
10.7,12.8,3.23,1.0
10.4,12.2,3.05,1.0
9.5,7.7,3.22,1.0
9.8,2.8,3.24,1.0
12.5,2.9,3.04,1.0
9.4,17.3,3.0,1.0
9.0,19.3,3.14,1.0
9.0,19.3,3.14,1.0
9.0,19.3,3.14,1.0
13.0,2.7,3.24,1.0
9.9,6.4,3.27,1.0
9.4,17.3,3.0,1.0
10.6,2.4,3.27,1.0
13.4,2.8,3.23,1.0
12.5,1.7,3.12,1.0
9.3,15.4,3.11,1.0
9.3,15.4,3.11,1.0
11.0,4.1,3.36,1.0
10.3,6.6,3.2,1.0
11.3,1.2,3.24,1.0
10.9,2.1,3.03,1.0
11.3,1.0,3.76,1.0
12.1,1.1,3.36,1.0
11.1,1.4,3.18,1.0
9.8,1.6,3.11,1.0
10.1,9.8,3.2,1.0
12.4,1.9,3.26,1.0
12.7,1.3,3.11,1.0
9.6,7.9,3.14,1.0
9.6,7.9,3.14,1.0
9.1,4.5,3.24,1.0
12.8,22.6,3.1,1.0
9.6,7.9,3.14,1.0
12.4,3.5,3.18,1.0
9.55,1.2,3.23,1.0
9.1,4.5,3.24,1.0
12.5,2.0,3.29,1.0
9.9,7.8,3.16,1.0
11.2,0.9,3.47,1.0
13.0,2.9,3.13,1.0
13.0,2.9,3.13,1.0
11.7,3.5,3.2,1.0
13.1,4.2,2.97,1.0
12.0,9.7,3.08,1.0
10.55,10.5,3.36,1.0
11.45,1.1,3.04,1.0
10.2,16.1,3.18,1.0
11.45,1.1,3.04,1.0
9.3,8.1,3.1,1.0
10.8,6.2,3.09,1.0
12.2,7.7,3.27,1.0
11.0,2.4,3.2,1.0
10.4,16.3,3.35,1.0
11.4,2.3,3.14,1.0
14.05,8.4,3.26,1.0
10.7,8.5,3.03,1.0
10.2,6.0,3.15,1.0
11.2,1.1,3.22,1.0
12.333333333333302,1.75,3.4,1.0
11.5,2.6,3.2,1.0
9.5,1.3,3.07,1.0
13.4,2.1,3.24,1.0
